Ticker,Name,FCF:2015,FCF:2016,FCF:2017,FCF:2018,GICS Sector,GICS Ind,GICS Ind Grp,Total Liab To Total Liab & Equity:2015,Total Liab To Total Liab & Equity:2016,Total Liab To Total Liab & Equity:2017,Total Liab To Total Liab & Equity:2018,Market Cap:2015,Market Cap:2016,Market Cap:2017,Market Cap:2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEAM US Equity,ATLASSIAN CORP PLC-CLASS A,66445000,95329000,184252000,281247008,45,451030,4510,52.1469,26.1672,30.3624,62.5357, ,5599636992,7995134976,14711849984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATOM US Equity,ATOMERA INC,-4390959,-6827000,-9349000,-9796000,45,453010,4530,483.6161,3.8357,5.3294,8.3226, ,81168752,52657128,43147580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIFE US Equity,ATYR PHARMA INC,-37461000,-53461000,-43676000,-31657000,35,352010,3520,11.2782,22.0096,28.1014,36.2037,232676880,51051388,104262064,15158048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOLD US Equity,AUDENTES THERAPEUTICS INC,-29201000,-65667000,-92116000,-119587000,35,352010,3520,13.4333,15.9696,12.3496,6.3064, ,397030112,934417728,928417472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARSN US Equity,AUREUS INC, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EARS US Equity,AURIS MEDICAL HOLDING LTD,-28807068,-29697936,-24282154,-13232164,35,352020,3520,15.2811,60.3374,112.1293,63.0485,167695696,37364588,27810672,15917089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASCK US Equity,AUSCRETE CORP,-32690,-552866,-141048, , , , ,79.6818,670.8273,940.2399, ,5046750,2928560,539473.4375, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVGR US Equity,AVINGER INC,-41460000,-54040000,-34521000,-18498000,35,351010,3510,71.187,92.0813,336.5456,60.0827,287134752,87971320,6068586,10476600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXTA US Equity,AXALTA COATING SYSTEMS LTD,271700000,423100000,415000000,352700000,15,151010,1510,80.5063,78.7494,79.3946,80.3691,6340035072,6541599744,7892603904,5777714176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIOM US Equity,AXIOM HOLDINGS INC,-32349,-6202033, , ,25,253010,2530,346.2083,88.7204, , , ,510000000, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXGT US Equity,AXOVANT GENE THERAPIES LTD, ,-53441000,-112214000,-194632000,35,352010,3520,793.6569,5.577,43.9033,55.6641, ,1138242048,1481508992,143358144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXSM US Equity,AXSOME THERAPEUTICS INC,-7459186,-21385864,-26481550,-30086396,35,352020,3520,5.3629,43.5489,52.9828,93.9014,177515088,129319312,142760752,71890240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZRE US Equity,AZURE POWER GLOBAL LTD, , ,-15459838976,-17826525184,55,551050,5510, , ,74.0535,82.0564, , ,31367688192,22438082560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZRX US Equity,AZURRX BIOPHARMA INC,-4194634,-4547214,-7216806,-10924793,35,352010,3520,154.2926,52.427,69.6954,40.104, ,45651356,43802456,21422960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLNC US Equity,BALANCE LABS INC,-202602,-645053,-372332,-424441, , , ,1166.5522,86.7906,1355.8656,771.118, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLYQ US Equity,BALLY CORP, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCTF US Equity,BANCORP 34 INC,4667105,6001073,14740699,-7435430,40,401020,4010,89.0607,84.5602,84.8401,87.888,30231000,43286812,51487412,49909816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BXNG US Equity,BANG HOLDINGS CORP,-533866,-446252,-319633, , , , ,892.4269,411.3701,748.8825, , ,41654820,3822953.75, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BZUN US Equity,BAOZUN INC-SPN ADR,-44268000,-62673000,-436102016, ,25,255020,2550,34.6555,33.6218,38.6285,45.3408,2689241344,4079532032,11371366400,11556212736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGNE US Equity,BEIGENE LTD-ADR,-45157000,-113015000,-45976000,-618000000,35,352010,3520,36.3511,13.037,34.061,22.0492, , , ,8335296512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLPH US Equity,BELLEROPHON THERAPEUTICS INC,-46722000,-17486000,-15896000,-15495000,35,351010,3510,21.0185,39.425,107.047,78.9978,38869624,16491309,146800336,47025744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLCM US Equity,BELLICUM PHARMACEUTICALS INC,-41147000,-57661000,-85118000, ,35,352010,3520,5.2299,26.8584,37.5421,43.64,545909248,369858784,279928352,127208624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMXC US Equity,BEMAX INC, , , , ,25,255010,2550, , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGSF US Equity,BG STAFFING INC,11228745,8594897,16917966,17502480,20,202020,2020,69.279,50.146,62.5981,34.4741,101392296,134794944,139624448,206897200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDPT US Equity,BIOADAPTIVES INC, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIOC US Equity,BIOCEPT INC,-15320001,-16179123,-21050906,-22500472,35,352010,3520,65.1198,91.3086,82.436,65.2296,27144674,13562033,24414000,3981552.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHTG US Equity,BIOHITECH GLOBAL INC, , , ,-6373719,20,202010,2020, , , ,80.431, , , ,23980788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIIO US Equity,BIONOVATE TECHNOLOGIES CORP, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BPMX US Equity,BIOPHARMX CORP, ,-12652000,-15791000,-15628000,35,352020,3520, ,57.6582,58.1608,37.3053, ,44871456,32911714,21128252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSGM US Equity,BIOSIG TECHNOLOGIES INC,-4539614,-5123707,-7479490,-10293460,35,351010,3510,239.6938,238.2659,233.2013,23.9664,21789286,29138758,42225464,72029704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTCY US Equity,BIOTRICITY INC,-26951, , , , , , ,1399.2, , ,81.3598, , , ,87503192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIVI US Equity,BIOVIE INC, , , , ,35,352010,3520, , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLGI US Equity,BLACK CACTUS GLOBAL INC,-19906,-14443,-81066,-1363424, , , ,32866.9805, ,3524033.25,184.5728, ,9610000,2490000,11205000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKRP US Equity,BLACK ROCK PETROLEUM CO, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSM US Equity,BLACK STONE MINERALS LP,168032000,-25084000,-202670000,88043000,10,101020,1010,14.2056,35.7155,30.8229,31.2835,2759290112,3584820224,3567261440,3168632064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL US Equity,BLACKLINE INC,-9088000,-6532000,2422000,9856000,45,451030,4510,42.0513,30.6888,31.1424,33.9994, ,1416810112,1737841664,2239254272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BST US Equity,BLACKROCK SCIENCE & TECH TR, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLCS US Equity,BLOCKCHAIN SOLUTIONS INC, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDIC US Equity,BLOW & DRIVE INTERLOCK CORP,-435638,-807169, , , , , ,485.4948,91.7609, , ,19808910,9200534, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BPMC US Equity,BLUEPRINT MEDICINES CORP,-36559000,-26867000,-135376992,-187686000,35,352010,3520,19.5189,24.6528,12.8213,22.4236,712906816,929110080,3286181120,2374035968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRG US Equity,BLUEROCK RESIDENTIAL GROWTH,-228376992,-444760000,-486035008,-290324992,60,601010,6010,56.112,59.2443,61.9699,66.1165,231735536,268466176,244847616,211057296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBLG US Equity,BONE BIOLOGICS CORP, , , , ,35,352010,3520, , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOOT US Equity,BOOT BARN HOLDINGS INC,-2566000,-3198000,18858000,19782000,25,255040,2550,56.3294,70.0571,68.1904,63.4987,599375040,246108992,260502592,484028992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOX US Equity,BOX INC - CLASS A,-123581000,-139260000,-16174000,23569000,45,451030,4510,45.5759,72.2805,84.8621,97.2961,2250710528,1335542016,2229529856,3053929984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSIG US Equity,BRIGHTSPHERE INVESTMENT GROU,240600000,124200000,211800000,232500000,40,402030,4020,83.6407,86.8269,88.5165,88.6658,1848158464,1655287552,1837815936,1123108992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRKO US Equity,BROKE OUT INC,-42969, , , , , , ,32.3467, , , ,13600000, , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCD US Equity,CALAMOS DYNAMIC CONVERTIBLE, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMND US Equity,CALEMINDER INC,-39806,-15371, , , , , ,8060.3706,1163.224, , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALA US Equity,CALITHERA BIOSCIENCES INC,-30374000,-31426000,12522000,-65056000,35,352010,3520,5.2304,8.924,21.9002,11.2181,139657120,69881504,298587648,155724336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWH US Equity,CAMPING WORLD HOLDINGS INC-A,70706000,175908992,-75874000,2735000,25,255040,2550,121.4987,109.901,97.2044,98.8272, ,2637801984,3917708544,1008201472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSTR US Equity,CAPSTAR FINANCIAL HOLDINGS I,-9377000,5453697,-17689000,29120000,40,401010,4010,91.0022,89.5621,89.07,87.0471, ,246051152,237805392,259132512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARA US Equity,CARA THERAPEUTICS INC,-21498000,-48098000,-54885000,-22374000,35,352010,3520,5.2779,20.5286,10.5398,29.9718,459516992,253587856,399128032,514118240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRBL US Equity,CARBON CREDIT INTERNATIONAL, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRCM US Equity,CARE.COM INC,-9360000,14867000,21257000,31867000,50,502030,5020,38.0592,26.1654,24.2201,19.7141,234646528,248392880,548235584,630561216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDNA US Equity,CAREDX INC,-10951000,-17072000,-14493000, ,35,352010,3520,46.9895,74.2461,107.125,26.6028,76175120,57451608,211575632,1040417920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSLT US Equity,CASTLIGHT HEALTH INC-B,-62244000,-38673000,-26001000,-20565000,35,351030,3510,31.6955,35.1246,24.4123,23.2109,408289248,516339072,504522272,307982048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATB US Equity,CATABASIS PHARMACEUTICALS IN,-30214000,-33317000,-26893000,-23465000,35,352010,3520,21.3125,27.663,34.1119,10.7917,121434448,67931432,35231420,31210522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTLT US Equity,CATALENT INC,30800000,15700000,159700000,198000000,35,352020,3520,79.6132,79.428,79.0551,76.0169,3646284544,2867134464,4389250560,5589115904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLCS US Equity,CELL SOURCE INC, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFDB US Equity,CENTRAL FEDERAL BANCSHARES I,-727000,-67000,117000,172000, , , ,83.1259,62.4975,61.3476,63.4695, ,22797256,24300840,21185836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCS US Equity,CENTURY COMMUNITIES INC,-168484000,-52453000,-128899000,-211380992,25,252010,2520,55.3819,52.9903,57.624,61.8784,377288576,454031424,917531584,520471680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHGT US Equity,CHANGING TECHNOLOGIES INC,-286461, , , ,45,451020,4510,19484.918, , , ,11340000, , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMCM US Equity,CHEETAH MOBILE INC - ADR,886585984,323390016,601672000, ,45,451030,4510,38.8123,42.2288,30.7926,23.8422,14398795776,9183602688,11020254208,1838370688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHMA US Equity,CHIASMA INC,-33572000,-54928000,-24447000,-24097000,35,352020,3520,6.7221,11.4008,10.602,46.0541,469926528,47501188,41448728,76058536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCRC US Equity,CHINA CUSTOMER RELATIONS CEN,4342075,5187509,919521, ,20,202010,2020,29.8155,24.442,28.2874, ,145903616,315452416,312519680, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COE US Equity,CHINA ONLINE EDUCATION-ADR,-129328000,-8369000,19682000, ,25,253020,2530,129.6062,112.7891,185.3023,195.2912, ,2164239616,1641392384,1162652032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDTX US Equity,CIDARA THERAPEUTICS INC,-27129000,-40172000,-50215000,-56882000,35,352010,3520,5.5122,17.5604,24.4082,25.2465,236572656,174441616,139574672,65367632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFG US Equity,CITIZENS FINANCIAL GROUP,1108000000,1352000000,1630000000,1535000064,40,401010,4010,85.7852,86.7931,86.6939,87.0314,13822411776,18240952320,20604325888,13854416896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIO US Equity,CITY OFFICE REIT INC,-158091008,-238539008,-220935008,-235912992,60,601010,6010,83.2533,61.2908,59.8621,63.7981,152466528,321113920,468517248,405326752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLSD US Equity,CLEARSIDE BIOMEDICAL INC,-13934000,-22712000,-51389000,-79288000,35,352020,3520,49.3944,15.5094,47.1143,46.4642, ,219682912,177482560,34367572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CATI US Equity,CLONE ALGO TECHNOLOGIES INC, , , , ,45,451030,4510, , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLOW US Equity,CLOUDWEB INC,-3178,-112416,0,-39090,25,255010,2550,107.3778,286.8447, , ,225000,4716492,510953.3125,2515116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMFN US Equity,CM FINANCE INC,-48120608,41320752,40719208,-8237962,40,402030,4020,45.3611,49.1345,42.5917,45.4678,186011504,121475608,136892208,121480584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNXM US Equity,CNX MIDSTREAM PARTNERS LP,-175194000,109429000,107184000,34784000,10,101020,1010,13.1198,21.0434,18.9381,56.8509,574513472,1496048896,1066373312,1036053952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDRBQ US Equity,CODE REBEL CORP,-1446264, , , ,45,451030,4510,4.8999, , , ,37196324, , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COFE US Equity,COFFEESMITHS COLLECTIVE INC,-29258,-20676,-1562720, ,25,253010,2530,443.4008, ,81.4188, , , ,163608992, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHRS US Equity,COHERUS BIOSCIENCES INC,-114154000,-259060000,-204859008,-160055008,35,352010,3520,103.2625,89.1565,81.2221,138.7978,895568320,1289499776,526596096,618139264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLL US Equity,COLLEGIUM PHARMACEUTICAL INC,-21929000,-75530000,-68008000,163912992,35,352020,3520,12.9413,16.7322,23.2267,68.554,570332160,457199040,542061312,562672512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCAQU US Equity,COMMITTED CAPITAL ACQUISITIO, , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHCT US Equity,COMMUNITY HEALTHCARE TRUST I,-126806000,-89856000,-112510000,-25301000,60,601010,6010,14.3785,22.8689,26.5425,36.3155,140011600,299124736,508210912,537232704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNCE US Equity,CONCERT PHARMACEUTICALS INC,22193000,-46113000,103137000, ,35,352010,3520,11.0915,14.7428,7.2279,12.8836,420504256,229667824,598833024,295159552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CFMS US Equity,CONFORMIS INC,-59093000,-56293000,-43089000,-31041000,35,351010,3510,11.3931,16.6253,50.4115,42.5242,750378176,351536320,108357872,23374134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNFR US Equity,CONIFER HOLDINGS INC,-3303000,5971000,9077000,-17094000,40,403010,4030,56.5766,66.7189,77.9,81.885,70864440,62209520,49417904,29673708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCR US Equity,CONSOL COAL RESOURCES LP,33538000,60394000,53146000,94236000,10,101020,1010,56.7976,55.072,56.8719,52.6427,215269184,423938784,428812704,451640576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBPX US Equity,CONTINENTAL BUILDING PRODUCT,72549000,104120000,80208000,100059000,20,201020,2010,52.6329,51.3175,50.4581,51.2558,728955520,916878592,1056552768,900977536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRBP US Equity,CORBUS PHARMACEUTICALS HOLDI,-4738867,-13924259,-28504056,-32367672,35,352010,3520,30.2152,50.139,13.7278,41.4248,62048472,377560736,394784320,334325376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
